retweeted_url,RP(H),retweets_count
https://cbc.ca/news/cbc-conservative-party-lawsuit-1.5319209?cmp=rss,-0.31,17
https://cbc.ca/news/politics/scheer-trudeau-decriminalization-drugs-1.5324106?cmp=rss,-0.31,6
https://cbc.ca/news/politics/liberal-ministers-close-election-races-1.5322390?cmp=rss,-0.31,5
https://huffingtonpost.ca/entry/andrew-scheer-liberals-decriminalize_ca_5d87ff76e4b0957256b8c6b4?ncid=tweetlnkcahpmg00000002,-0.31,145
https://theglobeandmail.com/canada/article-manning-centre-wont-disclose-source-of-donations-to-third-parties-for/,-0.31,22
https://abacusdata.ca/a-better-week-for-trudeau-liberals/,-0.31,24
http://globalnews.ca/news/5979155/conservative-mp-campaign-flyer-falsehood-fake-refugees/,-0.31,23
https://huffingtonpost.ca/entry/canada-election-advance-polls-turnout-voting_ca_5da640efe4b02253a2f9e8b1?ncid=tweetlnkcahpmg00000002,-0.3,4
https://thetyee.ca/analysis/2019/10/02/housing-crisis-party-promises/?utm_source=twitter&utm_medium=social&utm_content=100219-4&utm_campaign=editorial-1019,-0.3,2
https://thestar.com/politics/provincial/2019/10/22/premier-doug-ford-pledges-to-work-with-justin-trudeau-after-bruising-election-campaign.html,-0.3,2
https://cbc.ca/news/politics/ontario-line-funding-scheer-trudeau-fact-check-1.5313574?cmp=rss,-0.3,3
https://cbc.ca/news/politics/green-party-priorities-letter-trudeau-1.5333869?cmp=rss,-0.3,2
https://montrealgazette.com/news/national/election-2019/election-2019-relief-and-jubilation-at-liberal-headquarters,-0.3,2
https://enr.elections.ca,-0.3,24
https://globalnews.ca/news/5971344/canada-election-climate-change-promises/?utm_source=%40globalnews&utm_medium=twitter,-0.3,2
https://cbc.ca/news/politics/ndp-singh-priorities-minority-1.5315981?cmp=rss,-0.3,3
https://cbc.ca/news/politics/jagmeet-singh-ndp-2019-election-1.5323151?cmp=rss,-0.3,4
https://huffingtonpost.ca/entry/beauce-maxime-bernier_ca_5d9e2cbbe4b06ddfc512d905?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,-0.3,2
https://nationalpost.com/news/canada/why-alberta-separatism-is-the-dumbest-political-movement-in-canada-today,-0.3,29
https://cbc.ca/news/politics/ndp-jagmeet-singh-green-party-abortion-social-media-1.5309861?cmp=rss,-0.3,2
https://cbc.ca/news/politics/canada-turkey-arms-sales-suspended-1.5322049?cmp=rss,-0.3,4
https://huffingtonpost.ca/entry/eu-germany-canada-election-liberals_ca_5db58461e4b079eb95a54258?ncid=tweetlnkcahpmg00000002,-0.3,3
https://theglobeandmail.com/business/article-federal-election-2019-a-liberal-minority-is-what-the-energy-industry/,-0.3,3
https://thebeaverton.com/2019/09/conservatives-pledge-to-make-home-ownership-more-affordable-by-bringing-in-1000-year-mortgages/,-0.3,70
https://thebeaverton.com/2019/10/5-great-excuses-for-not-voting-in-the-federal-election-you-piece-of-shit/,-0.3,9
https://tricitynews.com/federal-parties-in-for-long-night-as-voting-heads-into-final-hours-1.23982883,-0.3,4
https://thestar.com/opinion/editorials/2019/10/16/liberals-are-the-best-choice-for-canada.html,-0.3,148
https://cbc.ca/news/politics/grenier-ndp-gains-1.5320031?cmp=rss,-0.3,3
https://election.ctvnews.ca/winners-and-losers-from-the-election-debate-1.4628685?utm_campaign=trueanthem:+trending+content&utm_content=5d9c816a165af600015318ac&utm_medium=trueanthem&utm_source=twitter,-0.3,2
https://cbc.ca/news/politics/special-forces-thief-awaits-fate-1.5334444?cmp=rss,-0.3,5
https://election.ctvnews.ca/replay-fact-checking-and-analysis-of-english-language-federal-leaders-debate-1.4627973,-0.3,3
https://journaldequebec.com/2019/09/27/plus-de-114-g-de-promesses-en-18-jours,-0.3,2
https://cbc.ca/news/canada/british-columbia/bc-election-night-metro-vancouver-wrap-1.5329682,-0.3,5
https://journaldequebec.com/2019/09/28/preston-manning-craint-le-retour-du-separatisme-au-quebec-et-dans-louest-du-pays,-0.3,3
https://huffingtonpost.ca/entry/justin-trudeau-cabinet_ca_5db0aa50e4b0d5b7894539bc?ncid=tweetlnkcahpmg00000002,-0.3,3
https://cbc.ca/news/politics/scheer-campaigns-kenney-1.5301549?cmp=rss,-0.3,6
https://election.ctvnews.ca/top-medical-groups-call-for-strong-climate-change-action-in-letter-1.4632848,-0.3,3
https://election.ctvnews.ca/the-undecided-canadian-voters-weigh-in-on-federal-leaders-debate-1.4629077,-0.3,4
https://huffingtonpost.ca/entry/what-does-a-coalition-government-mean_ca_5da66e9ae4b02253a2fa2248?ncid=tweetlnkcahpmg00000002,-0.3,2
https://tvo.org/article/onpoli-newsletter-can-populism-be-positive,-0.3,5
https://election.ctvnews.ca/leader-profiles/andrew-scheer,-0.3,4
https://newsinteractives.cbc.ca/live-blog/federal-election-live-2019?scribble_id=2904919,-0.29,23
https://theglobeandmail.com/canada/article-climate-change-is-a-defining-issue-for-canada-if-not-for-this-federal/?utm_medium=referrer:+social+network+/+media&utm_campaign=shared+web+article+links,-0.29,9
https://iheart.com/podcast/269-fu-politics-48983352/,-0.29,4
https://huffingtonpost.ca/entry/andrew-scheer-conservative-party-speech_ca_5dae553de4b0f34e3a7b0579?ncid=tweetlnkcahpmg00000002,-0.29,3
https://macleans.ca/politics/ottawa/innovative-research-poll-which-leaders-do-voters-really-like/,-0.29,7
https://cbc.ca/news/politics/rachel-notley-calls-out-singh-1.5334646?cmp=rss,-0.29,21
https://election.ctvnews.ca/trudeau-sets-new-land-and-ocean-protection-targets-for-2025-1.4611495,-0.29,7
http://news.nationalpost.com/full-comment/andrew-scheer-a-strong-britain-is-an-independent-britain,-0.29,23
https://election.ctvnews.ca/nonsense-experts-weigh-in-on-scheer-s-claims-about-who-can-form-government-1.4646002,-0.29,21
https://election.ctvnews.ca/replay-election-2019-results-and-analysis-1.4648356,-0.29,156
https://globalnews.ca/news/6063840/saskatchewans-liberal-ralph-goodale-re-election-bid-regina-wascana/?utm_medium=twitter&utm_source=%40globalnews,-0.28,5
https://cbc.ca/news/politics/andrew-scheer-insurance-broker-accreditation-1.5302093?cmp=rss,-0.28,17
https://cbc.ca/news/canada/north/mlas-mum-nwt-vote-premier-cabinet-1.5332913,-0.28,80
https://cbc.ca/news/canada/toronto/council-cut-court-challenge-1.5299808?cmp=rss,-0.28,12
https://globalnews.ca/news/6038193/canada-election-advance-voting/?utm_source=%40thewestblock&utm_medium=twitter,-0.28,3
https://election.ctvnews.ca/the-final-weekend-what-will-the-2019-federal-election-be-remembered-for-1.4645617,-0.28,5
https://cbc.ca/news/politics/conservatives-foreign-aid-fact-check-1.5305045?cmp=rss,-0.28,243
https://thebeaverton.com/2019/10/ndp-voters-shouldnt-strategically-vote-unless-theyre-strategically-voting-ndp-instead-of-green/,-0.28,29
https://ctvnews.ca/video?clipid=68596&playlistid=1.4607452&binid=1.810401&playlistpagenum=1&binpagenum=1,-0.28,3
https://globalnews.ca/national/program/the-shift-with-drex,-0.28,12
https://bc.ctvnews.ca/vancouver-granville-jody-wilson-raybould-keeps-seat-as-independent-1.4649295,-0.28,6
https://cbc.ca/news/politics/liberals-will-promise-a-student-loan-repayment-break-for-new-parents-report-1.5301769?cmp=rss,-0.28,9
https://politicaldig.com/big-pharma-ceo-says-profits-over-people/,-0.28,9
https://cbc.ca/news/canada/windsor/essex-ppc-bill-capes-racist-tweets-1.5296678?cmp=rss,-0.27,68
https://open.spotify.com/show/4yq4rklq8bcsmhtfqgj9jh,-0.27,12
https://election.ctvnews.ca/trudeau-vows-to-fight-for-all-canadians-as-liberals-win-minority-government-1.4647438,-0.27,6
https://theglobeandmail.com/politics/article-allies-of-former-conservative-minister-peter-mackay-mull-leadership/,-0.27,3
https://cbc.ca/news/politics/goodale-prairies-liberals-election-conservatives-trudeau-1.5335487?cmp=rss,-0.27,8
https://thestar.com/politics/federal/2019/10/21/canadians-cast-their-ballots-after-divisive-campaign-and-amid-tight-polls.html?utm_source=twitter&utm_medium=socialmedia&utm_campaign=1030am&utm_campaign_id=nationalnews&utm_content=liberalwingovt&utm_source=twitter&source=torontostar&utm_medium=socialmedia&utm_campaign=&utm_campaign_id=&utm_content=,-0.27,29
https://macleans.ca/opinion/alberta-oils-next-test-greta-thunberg/,-0.27,26
https://hilltimes.com/2019/10/21/polling-evidence-favours-liberal-victory-lyle/220487,-0.27,5
https://election.ctvnews.ca/andrew-scheer-has-dual-canadian-u-s-citizenship-party-confirms-1.4623024,-0.27,36
https://cbc.ca/news/politics/green-party-pharmacare-pbo-1.5296366,-0.27,38
https://ctvnews.ca/video?clipid=68597&playlistid=1.4647673&binid=1.810401&playlistpagenum=1&binpagenum=1,-0.27,6
https://cbc.ca/news/politics/conservative-leader-andrew-scheer-falls-shot-1.5329809?cmp=rss,-0.26,7
https://election.ctvnews.ca/talking-over-each-other-trudeau-breaks-in-to-scheer-s-speech-1.4649727,-0.26,7
https://globalnews.ca/news/5943225/green-party-candidate-london-fanshawe-eco-friendly-campaign-signs/?utm_source=%40globalnews&utm_medium=twitter,-0.26,2
https://cbc.ca/news/politics/canada-votes-2019-voting-disabilities-1.5289126?fbclid=iwar38vn_zxa_cnaycebgkstqtti7h9f3qholg-6m1zsifnyseqffwgljuumy,-0.26,38
https://globalnews.ca/news/5960379/trudeau-plant-trees-climate-change/,-0.26,13
https://huffingtonpost.ca/entry/jason-kenney-alberta-advantage_ca_5cdec05ae4b00e035b8ed1a0,-0.26,34
https://cbc.ca/news/politics/singh-provinces-health-care-2019-election-1.5324249?cmp=rss,-0.26,6
https://huffingtonpost.ca/entry/canada-drug-legalization-disinformation_ca_5da90275e4b04c4d24e9a3b7?ncid=tweetlnkcahpmg00000002,-0.26,7
https://thetyee.ca/tyeenews/2019/10/04/the-run-now-running-faster/?utm_source=twitter&utm_medium=social&utm_content=100419-3&utm_campaign=editorial-1019,-0.26,3
https://cbc.ca/news/politics/federal-election-results-2019-cbc-leaders-1.5329485?cmp=rss,-0.26,8
https://cbc.ca/news/canada/newfoundland-labrador/nl-alberta-online-comments-election-fallout-1.5331654?cmp=rss,-0.26,8
https://huffingtonpost.ca/entry/justin-trudeau-donald-trump_ca_5d939ac1e4b0ac3cddb00d2c?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,-0.26,8
https://ledevoir.com/politique/canada/563471/trudeau-participera-a-la-marche-pour-le-climat-a-montreal,-0.26,2
https://torontosun.com/opinion/editorials/editorial-jagmeet-singh-a-likeable-guy?utm_medium=social&utm_source=twitter#echobox=1570842081,-0.26,2
https://cbc.ca/news/politics/grenier-quebec-tva-debate-1.5305978?cmp=rss,-0.26,4
https://theconversation.com/jesus-wasnt-white-he-was-a-brown-skinned-middle-eastern-jew-heres-why-that-matters-91230,-0.26,25
https://thestar.com/politics/federal/2019/10/23/trudeau-commits-to-trans-mountain-pipeline-and-cutting-income-tax.html,-0.26,7
http://funetwork.tv/shop,-0.25,37
https://election.ctvnews.ca/know-your-rights-at-the-polling-station-anti-hate-group-warns-voters-1.4631288,-0.25,20
https://cbc.ca/news/politics/ndp-election-down-seat-1.5329689?cmp=rss,-0.25,6
https://thestar.com/edmonton/2019/09/28/jason-kenney-and-the-language-of-division.html,-0.25,75
https://thebeaverton.com/2019/09/andrew-scheer-quickly-deletes-prime-minister-from-resume/,-0.25,147
https://cbc.ca/news/canada/calgary/alberta-separatism-anger-election-trudeau-1.5336196?cmp=rss,-0.25,7
https://theglobeandmail.com/politics/article-despite-what-some-say-the-rules-of-a-minority-government-are-clear/?utm_medium=referrer:+social+network+/+media&utm_campaign=shared+web+article+links,-0.25,6
https://thebeaverton.com/2019/10/andrew-scheer-frantically-asks-for-do-over-after-accidentally-voting-for-trudeau/,-0.25,57
https://cbc.ca/news/politics/scheer-insurance-broker-monday-1.5303394?cmp=rss,-0.25,99
https://nationalpost.com/news/politics/election-2019/andrew-coyne-you-cant-be-leader-of-one-country-and-pledge-allegiance-to-another,-0.25,33
https://cbc.ca/news/politics/singh-strategic-voting-1.5319931?cmp=rss,-0.25,13
https://cbc.ca/news/politics/trudeau-liberal-accuses-conservatives-dirty-campaign-1.5322439?cmp=rss,-0.24,22
https://cbc.ca/news/politics/scheer-conservative-climate-change-carbon-tax-1.5330934?cmp=rss,-0.24,2
https://cbc.ca/news/politics/scheer-has-american-citizenship-1.5307986?cmp=rss,-0.24,37
https://thetyee.ca/opinion/2019/10/19/scheer-falsehoods/?fbclid=iwar3ncdio7rwybvl5lbvxjbnoo2b023qv3ihqlp2ok7cwj0sij2fibde2yja,-0.24,32
https://toronto.citynews.ca/2019/10/12/new-poll-finds-youth-vote-moving-from-liberals-to-another-major-party/#.xans5ldzegd.twitter,-0.24,38
https://election.ctvnews.ca/bloc-quebecois-expects-to-have-leverage-in-new-parliament-keeps-strategy-secret-1.4650421,-0.24,3
https://globalnews.ca/news/5989758/where-is-doug-ford/,-0.24,129
https://huffingtonpost.ca/entry/mumilaaq-qaqqaq-nunavut-mp_ca_5db0d8d1e4b0d5b789458482?ncid=tweetlnkcahpmg00000002,-0.24,5
https://theglobeandmail.com/politics/article-liberals-call-for-saskatchewan-oversight-authorities-to-investigate/,-0.24,17
https://huffingtonpost.ca/entry/jagmeet-singh-ndp-coalition_ca_5da9f858e4b0422422c461d7?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,-0.24,11
https://election.ctvnews.ca/truth-tracker-a-look-at-scheer-s-claims-that-liberals-provided-aid-to-adversarial-countries-1.4619712,-0.24,18
https://squamishchief.com/chretien-clark-help-represent-government-at-un-during-federal-campaign-1.23954994,-0.24,17
https://globalnews.ca/news/5952804/conservative-carbon-tax-ad/,-0.23,346
https://journaldemontreal.com/2019/10/16/derniere-visite-de-singh-au-quebec-qui-milite-pour-un-vote-du-coeur-1,-0.23,16
https://ctvnews.ca/video?clipid=68597&playlistid=1.4648947&binid=1.810401&playlistpagenum=1&binpagenum=1,-0.23,11
https://lapresse.ca/elections-federales/201910/12/01-5245180-alliance-entre-partis-le-npd-pose-six-conditions.php,-0.23,7
https://election.ctvnews.ca/singh-makes-first-visit-as-ndp-leader-to-n-b-apologizes-for-not-coming-sooner-1.4606016,-0.23,6
https://cp24.com/news/notes-from-the-campaign-trail-scheer-took-big-blows-during-tva-debate-quebec-media-says-1.4623946,-0.23,13
https://thebeaverton.com/2019/10/scheer-we-must-stop-erasing-canadian-history-by-learning-about-all-of-it/,-0.23,20
https://election.ctvnews.ca/debrief-at-the-desk-lisa-laflamme-speaks-with-ndp-leader-jagmeet-singh-1.4643746?utm_campaign=trueanthem%3a+new+content+%28feed%29&utm_content=5da92227594d1700014c9574&utm_medium=trueanthem&utm_source=twitter,-0.23,7
https://chatnewstoday.ca/2019/10/21/singh-poised-to-play-important-role-in-liberal-led-minority-parliament/,-0.23,14
https://election.ctvnews.ca/it-s-a-coin-toss-no-clear-frontrunner-as-election-approaches-halfway-point-nanos-says-1.4613386,-0.23,4
https://cbc.ca/news/politics/andrew-scheer-american-citizenship-2019-election-1.5308174?cmp=rss,-0.23,11
https://election.ctvnews.ca/get-out-and-vote-green-in-the-election-may-tells-climate-protesters-1.4629681,-0.23,11
https://macleans.ca/,-0.23,9
https://cbc.ca/i/caffeine/syndicate/?mediaid=1628864579984&autoplay=true&fbclid=iwar3hovqq6d4t5jghr0dxlzb7xk52q_pret2m3h33v9yiqew-nkfhm15mrwa,-0.22,16
https://journalmetro.com/elections-federales-2019/2388981/une-deuxieme-vie-pour-le-npd-selon-un-sondage/,-0.22,15
https://niagarafallsreview.ca/ths/news/canada/2019/10/21/people-s-party-founder-maxime-bernier-defeated-in-quebec-riding.html,-0.22,10
https://cbc.ca/news/canada/montreal/martin-thibert-andrew-scheer-climate-pipeline-1.5303302?cmp=rss,-0.22,15
https://cbc.ca/news/canada/north/record-number-women-northwest-territories-1.5305451?cmp=rss,-0.22,18
https://election.ctvnews.ca/trudeau-maintains-it-s-a-two-party-race-while-scheer-raises-fears-over-liberal-ndp-coalition-1.4644658,-0.22,10
https://pressprogress.ca/peoples-party-candidate-maxime-bernier-is-fulfilling-an-ancient-biblical-prophesy/,-0.22,45
https://macleans.ca/news/canada/dead-cats-and-the-niqab/,-0.22,36
https://globalnews.ca/tag/election-canada/,-0.22,12
https://thestar.com/politics/provincial/2019/10/08/liberals-and-conservatives-agree-ford-is-a-liability-for-the-federal-conservatives-in-ontario.html,-0.22,8
https://thestar.com/politics/provincial/2019/10/01/justin-trudeau-sounds-off-against-premier-doug-ford-over-labour-unrest-in-ontario-schools.html,-0.22,23
https://globalnews.ca/news/5889927/canada-election-campaign-events-live/?utm_medium=twitter&utm_source=%40globalnews,-0.22,10
https://ici.radio-canada.ca/nouvelle/1334104/elections-canada-vote-anticipation,-0.22,4
https://cbc.ca/news/indigenous/undrip-debate-leaders-1.5312853?cmp=rss,-0.22,14
https://theglobeandmail.com/opinion/article-why-jason-kenney-is-afraid-of-greta-thunberg/,-0.22,117
https://greenparty.ca/en/media-release/2019-09-23/green-party-commits-more-funding-mental-health,-0.22,39
https://cbc.ca/news/politics/manning-centre-proud-1.5307111?cmp=rss,-0.22,39
https://election.ctvnews.ca/singh-pledges-5-000-home-rental-subsidy-to-help-up-to-500-000-families-1.4611910,-0.22,8
https://cbc.ca/news/politics/trudeau-met-voters-face-to-face-1.5303043?cmp=rss,-0.21,5
https://thebeaverton.com/2019/10/alberta-economy-makes-transition-to-renewable-sources-of-anger/,-0.21,68
https://ricochet.media/en/2422/rebel-media-reporter-worked-for-white-supremacist-web-store,-0.21,215
https://cbc.ca/news/politics/green-party-platform-costs-fact-check-1.5298977?cmp=rss,-0.21,18
https://thebeaverton.com/2019/10/conservative-platform-promises-to-only-cut-2-provinces/,-0.21,22
https://globalnews.ca/news/6034497/strategic-voting-explained/?utm_medium=twitter&utm_source=%40globalnews,-0.21,3
https://newsinteractives.cbc.ca/elections/federal/2019/results/,-0.21,117
https://tiktok.com/@thejagmeetsingh/video/6749265855185571078?u_code=d2jf941k4iai5d&preview_pb=0&language=en&timestamp=1571345880&utm_source=copy&utm_campaign=client_share&utm_medium=android&share_app_name=musically&share_iid=6747181492314621701&enter_from=h5_m&langcountry=en,-0.21,21
https://cbc.ca/news/politics/conservatives-foreign-aid-fact-check-1.5305045,-0.21,26
https://cbc.ca/news/politics/jagmeet-singh-says-he-ll-work-hard-to-win-rachel-notley-s-vote-1.5310406?cmp=rss,-0.21,7
https://journalmetro.com/elections-papineau/2378264/le-transport-collectif-gratuit-une-necessite-dans-papineau-dit-le-npd/,-0.21,7
https://cbc.ca/news/politics/election-day-what-you-need-to-know-1.5328369?cmp=rss,-0.21,17
https://thestar.com/politics/federal/2019/10/21/trudeaus-ford-focus-drove-votes-to-the-liberals.html,-0.21,25
https://thestar.com/opinion/star-columnists/2019/10/20/how-can-we-protect-our-democracy-by-casting-a-vote.html,-0.21,12
https://election.ctvnews.ca/trudeau-says-his-views-have-evolved-and-he-is-now-totally-pro-choice-1.4624355,-0.21,32
https://cbc.ca/news/politics/advance-voting-1.5320275?cmp=rss,-0.21,145
https://election.ctvnews.ca/truth-tracker-do-canada-s-largest-polluters-receive-an-exemption-from-the-carbon-tax-1.4631401,-0.21,5
https://cbc.ca/news/politics/andrew-scheer-campaign-promises-harper-trudeau-2019-election-1.5275774?cmp=rss,-0.21,13
https://thestar.com/politics/provincial/2019/09/30/doug-ford-staying-quiet-but-wants-to-fire-back-at-justin-trudeau.html,-0.21,23
https://thetyee.ca/analysis/2019/08/06/harper-heads-global-org-help-elect-right-wing-parties/?utm_source=weekly&utm_medium=email&utm_campaign=050819,-0.21,9
https://lapresse.ca/elections-federales/201910/15/01-5245496-le-npd-tourne-ses-attaques-vers-le-bloc.php,-0.21,4
https://hilltimes.com/2019/09/25/missed-opportunity-if-trudeau-a-no-show-at-montreal-climate-rally-says-pollster/216632,-0.2,3
https://thebeaverton.com/2019/10/update-scheer-kept-us-citizenship-secret-for-fear-of-being-persecuted-as-a-white-american-man/,-0.2,76
https://ledevoir.com/economie/564709/les-inegalites-evitables-de-nos-societes,-0.2,3
https://nationalpost.com/pmn/news-pmn/canada-news-pmn/trudeau-thanks-morning-commuters-in-his-montreal-riding-after-election-victory,-0.2,3
https://cbc.ca/news/canada/north/mlas-mum-nwt-vote-premier-cabinet-1.5332913?cmp=rss,-0.2,13
https://thebeaverton.com/2019/10/obama-betrays-fellow-countryman/,-0.2,40
https://thebeaverton.com/2019/10/kinky-democracy-lovers-reach-peak-arousal-placing-ballot-in-box/,-0.2,8
https://huffingtonpost.ca/entry/green-party-youth-video-advertisements_ca_5d89317be4b0c2a85caf987f?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,-0.2,2
https://journaldequebec.com/private/2019/10/26/petit-jeu-questionnaire-politique,-0.2,2
https://theglobeandmail.com/opinion/article-making-every-vote-count-its-time-for-electoral-reform/,-0.2,2
https://cbc.ca/news/canada/thunder-bay/canada-votes-homeless-voters-often-forgotten-in-elections-1.5314700?cmp=rss,-0.2,2
https://thebeaverton.com/2019/10/putin-impressed-canadian-voters-dont-need-help-spreading-disinformation/,-0.2,49
https://ici.radio-canada.ca/nouvelle/1311949/jagmeet-singh-npd-fonds-catastrophes-naturelles-changements-climatiques,-0.2,3
https://journaldequebec.com/2019/10/17/lavance-conservatrice-dans-la-capitale-nationale-tient-bon-malgre-la-montee-du-bloc,-0.2,2
https://cbc.ca/news/canada/british-columbia/jagmeet-singh-speaks-in-burnaby-b-c-live-1.5311898?cmp=rss,-0.2,2
https://ricochet.media/en/2772,-0.2,17
https://cbc.ca/news/politics/ndp-young-voters-1.5328262?cmp=rss,-0.2,4
https://hilltimes.com/2019/10/30/the-election-interference-call-is-coming-from-inside-the-house/221948,-0.2,2
https://cbc.ca/news/politics/singh-may-green-ndp-minority-2019-election-1.5298332?cmp=rss,-0.2,2
https://cbc.ca/news/politics/scheer-trudeau-minority-government-2019-election-1.5324496?cmp=rss,-0.2,24
https://ottawa.ctvnews.ca/ottawa-remains-mostly-liberal-on-election-night-1.4649193,-0.2,4
https://cbc.ca/news/world/ukraine-taylor-toronto-volker-zelensky-1.5333138?cmp=rss,-0.2,3
https://thestar.com/politics/political-opinion/2019/10/27/a-national-vision-jim-prentice-has-already-shown-us-the-way.html,-0.2,8
https://cbc.ca/news/politics/trudeau-wears-bulletproof-vest-after-security-threat-delays-campaign-rally-1.5319730?cmp=rss,-0.2,63
https://thetyee.ca/news/2019/10/18/elizabeth-may-on-reader-questions/,-0.2,40
https://cbc.ca/news/politics/tasker-climate-change-dogs-scheer-1.5303035?cmp=rss,-0.2,21
https://thebeaverton.com/2019/09/trudeau-comes-to-montreal-climate-strike-to-protest-self/,-0.2,27
https://cbc.ca/news/canada/saskatchewan/canada-growth-council-goodale-out-ads-1.5334460?cmp=rss,-0.2,28
https://cbc.ca/news/canada/newfoundland-labrador/language-rights-french-education-nl-pei-ns-1.5303036?cmp=rss,-0.2,6
https://journaldequebec.com/2019/10/16/obama-appelle-les-canadiens-a-soutenir-trudeau,-0.2,2
https://globalnews.ca/news/6017704/elections-federaux-voici-ce-que-vous-devez-savoir-pour-voter/?utm_medium=twitter&utm_source=%40globalnews,-0.2,4
https://cbc.ca/news/politics/fed-elxn-world-1.5303672?cmp=rss,-0.2,2
https://theglobeandmail.com/politics/article-conservative-leader-andrew-scheer-holds-dual-canadian-us-citizenship/,-0.2,165
https://huffingtonpost.ca/entry/election-climate-change-canadians_ca_5db728b3e4b006d491730640,-0.2,2
https://ipolitics.ca/2019/10/29/rookie-federal-representatives-arrive-for-mp-school/,-0.2,2
https://globalnews.ca/news/6016427/canada-election-how-to-vote-urdu/?utm_medium=twitter&utm_source=%40globalnews,-0.2,4
https://globalnews.ca/news/6002270/millennials-canada-election/?utm_medium=twitter&utm_source=%40globalnews,-0.19,5
https://cbc.ca/news/politics/rcmp-violence-campaign-1.5305905?cmp=rss,-0.19,6
https://cbc.ca/news/politics/liberal-park-conservation-trudeau-2019-1.5297893?cmp=rss,-0.19,41
https://cbc.ca/news/politics/federal-election-results-2019-cbc-leaders-1.5329485,-0.19,11
https://beta.theglobeandmail.com/politics/article-ex-ford-mpp-says-federal-conservatives-havent-done-enough-to-show/,-0.19,27
https://cbc.ca/news/politics/scheer-conservative-indigenous-approach-2019-election-1.5130380?cmp=rss,-0.19,4
https://huffingtonpost.ca/entry/chrystia-freeland-alberta_ca_5dbc8a61e4b0576b62a1c660?ncid=tweetlnkcahpmg00000002,-0.19,5
https://globalnews.ca/news/5967682/how-to-vote-canada-elections/?utm_medium=twitter&utm_source=%40globalnews,-0.19,5
https://narcity.com/news/ca/on/green-party-video-on-twitter-is-combatting-the-humourless-election,-0.19,30
https://cbc.ca/news/politics/project-cactus-maxime-bernier-1.5327555?cmp=rss,-0.19,72
https://cbc.ca/news/politics/scheer-leung-candidate-video-campaign-1.5310659,-0.19,26
https://cbc.ca/news/politics/jagmeet-singh-jokes-trump-impeachment-1.5299363?cmp=rss,-0.19,8
https://globalnews.ca/news/5843747/canada-election-find-riding-candidates-history/?utm_source=%40globalnews&utm_medium=twitter,-0.19,10
https://huffingtonpost.ca/entry/jagmeet-singh-ndp-party_ca_5dae5ce9e4b0422422ca55d9?ncid=tweetlnkcahpmg00000002,-0.19,4
https://lapresse.ca/elections-federales/201910/06/01-5244321-ed-broadbent-se-joint-a-la-campagne-du-npd.php,-0.19,6
https://lapresse.ca/elections-federales/201909/23/01-5242397-je-partage-vos-valeurs-dit-jagmeet-singh-a-tout-le-monde-en-parle.php,-0.19,12
https://tvanouvelles.ca/2019/10/13/les-gains-du-bloc-et-du-npd-brouillent-les-cartes-confirment-deux-sondages-1,-0.19,4
https://bc.ctvnews.ca/caught-on-camera-grizzly-bears-fight-in-northern-b-c-1.4604341,-0.19,14
https://cbc.ca/news/politics/english-leaders-debate-federal-election-campaign-1.5311056?cmp=rss,-0.18,24
https://cbc.ca/news/canada/british-columbia/heather-leung-campaign-media-strategy-1.5308429,-0.18,32
https://cbc.ca/news/opinion/andrew-scheer-result-1.5330454?cmp=rss,-0.18,25
https://smithsonianmag.com/smart-news/meet-the-money-behind-the-climate-denial-movement-180948204/,-0.18,3
https://cbc.ca/news/canada/saskatoon/saskatoon-ppc-candidate-tweets-cartoon-singh-bomb-turban-1.5307607,-0.18,3
https://ricochet.media/en/2735,-0.18,15
https://toronto.citynews.ca/2019/10/12/new-poll-finds-youth-vote-moving-from-liberals-to-another-major-party/,-0.18,72
https://thestar.com/opinion/contributors/2019/09/30/representation-in-parliament-matters-and-jagmeet-singhs-ndp-is-leading-the-way.html,-0.18,36
https://thebeaverton.com/2019/10/misogynistic-vandal-promptly-given-job-at-rebel-media/,-0.18,104
https://greenparty.ca/en/media-release/2019-10-24/letter-elizabeth-may-prime-minister-trudeau,-0.18,10
https://cbc.ca/news/politics/jagmeet-singh-ndp-2019-election-1.5323151,-0.18,24
https://huffingtonpost.ca/entry/five-moments-french-leaders-debate-tva_ca_5d956d5fe4b02911e115a7ac?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,-0.18,4
https://cbc.ca/news/politics/singh-ndp-senate-2019-election-1.5321129?cmp=rss,-0.18,17
https://toronto.citynews.ca/2019/10/14/conservatives-stoke-fear-of-ndp-liberal-coalition-as-scheer-pushes-for-majority/,-0.17,5
https://cbc.ca/news/politics/election-questions-votes-1.5306220,-0.17,3
https://ctvnews.ca/video?clipid=104070&playlistid=1.4650369&binid=1.810401&playlistpagenum=1&binpagenum=1,-0.17,5
https://thebeaverton.com/2018/05/man-suddenly-cares-about-homeless-veterans-after-hearing-about-canadas-humanitarian-aid-to-syria/,-0.17,109
https://cbc.ca/news/canada/high-school-mock-vote-election-results-1.5328642,-0.17,31
https://thebeaverton.com/2019/10/update-maxime-bernier-too-racist-even-for-quebec/,-0.17,128
